11671,Myrtle Creek (NSW),234,863,,571,1,7,,NSW,152,1,6,863,863,0%
11672,Myrtleville,379,1033,,5666,7,69,,NSW,1716,7,67,1033,1033,0%
11673,Mystery Bay,247,981,,3445,5,42,,NSW,1064,5,42,981,981,0%
11674,Nabiac,1515,921,,1506,2,19,,NSW,473,2,19,888,950,0%
11675,Nambucca Heads,6235,850,,482,1,6,,NSW,122,1,5,724,1014,0%
11676,Nana Glen,1030,982,,3493,5,43,,NSW,1080,5,43,960,1010,0%
11677,Nangus,411,964,,2793,4,34,,NSW,877,4,35,964,964,0%
11678,Nanima,148,1164,,8215,10,100,,NSW,2543,10,100,1164,1164,0%
11679,Napoleon Reef,339,1045,,6117,8,75,,NSW,1834,8,72,1045,1045,0%
11680,Naradhan,167,1039,,5887,8,72,,NSW,1768,7,69,1039,1039,0%
11681,Narara,7772,1005,,4447,6,54,,NSW,1358,6,53,914,1093,0%
11682,Narellan,3494,977,,3268,4,40,,NSW,1017,4,40,793,1042,0%
11683,Narellan Vale,7249,1052,,6362,8,78,,NSW,1901,8,75,1001,1114,0%
11684,Naremburn,5473,1132,,8038,10,98,,NSW,2452,10,96,1096,1158,0%
11685,Narooma,2414,928,,1675,3,21,,NSW,531,3,21,828,1051,0%
11686,Narrabeen,7471,1042,,5995,8,73,,NSW,1801,8,71,856,1118,0%
11687,Narrabri,7398,945,,2192,3,27,,NSW,697,3,28,760,1077,0%
11688,Narraburra,273,1066,,6805,9,83,,NSW,2040,8,80,1066,1066,0%
11689,Narrandera,4471,889,,883,2,11,,NSW,261,2,11,771,1054,0%
11690,Narrawallee,1279,956,,2531,4,31,,NSW,793,4,31,937,976,0%
11691,Narraweena,6151,1010,,4668,6,57,,NSW,1434,6,56,815,1120,0%
11692,Narromine,4573,916,,1389,2,17,,NSW,430,2,17,782,1057,0%
11693,Narwee,4947,964,,2807,4,35,,NSW,882,4,35,778,1043,0%
11694,Nashdale,365,1078,,7162,9,87,,NSW,2154,9,85,1078,1078,0%
11695,Nashua,244,1058,,6533,8,80,,NSW,1940,8,76,1058,1058,0%
11696,Neath,431,849,,474,1,6,,NSW,118,1,5,849,849,0%
11697,Nelligen,254,964,,2800,4,34,,NSW,879,4,35,964,964,0%
11698,Nelson (The Hills - NSW),472,1093,,7509,10,92,,NSW,2260,9,89,1093,1093,0%
11699,Nelson Bay (NSW),5385,978,,3319,5,41,,NSW,1031,5,41,923,1097,1%
11700,Nelsons Plains,322,1066,,6802,9,83,,NSW,2039,8,80,1066,1066,0%
11701,Nemingha,641,985,,3614,5,44,,NSW,1114,5,44,897,1035,0%
11702,Nericon,308,1005,,4453,6,54,,NSW,1360,6,54,1005,1005,0%
11703,Nerong,350,910,,1265,2,16,,NSW,393,2,16,910,910,0%
11704,Nerriga,366,1004,,4389,6,54,,NSW,1349,6,53,1004,1004,0%
11705,Nerrigundah,57,1037,,5818,8,71,,NSW,1753,7,69,1037,1037,0%
11706,Nethercote,367,981,,3435,5,42,,NSW,1060,5,42,981,981,0%
11707,Neurea,371,1024,,5270,7,64,,NSW,1606,7,63,1024,1024,0%
11708,Neutral Bay,9390,1121,,7930,10,97,,NSW,2409,10,94,1065,1152,0%
11709,Nevertire,226,1043,,6061,8,74,,NSW,1815,8,71,1043,1043,0%
11710,Neville,221,970,,3007,4,37,,NSW,944,4,37,970,970,0%
11711,New Berrima,543,944,,2132,3,26,,NSW,676,3,27,944,944,0%
11712,New Brighton,293,989,,3755,5,46,,NSW,1157,5,46,989,989,0%
11713,New Italy,294,876,,708,1,9,,NSW,194,1,8,876,876,0%
11714,New Lambton,9744,1017,,4990,7,61,,NSW,1531,6,60,936,1155,0%
11715,New Lambton Heights,2153,1131,,8031,10,98,,NSW,2449,10,96,1113,1172,0%
11716,Newbridge (NSW),183,975,,3186,4,39,,NSW,994,4,39,975,975,0%
11717,Newcastle,2384,1086,,7337,9,89,,NSW,2211,9,87,1055,1131,0%
11718,Newcastle East,993,999,,4198,6,51,,NSW,1291,6,51,844,1101,0%
11719,Newcastle West,590,995,,4016,5,49,,NSW,1242,5,49,976,1013,0%
11720,Newee Creek,385,967,,2901,4,36,,NSW,913,4,36,967,967,0%
11721,Newington (NSW),5323,1137,,8069,10,98,,NSW,2465,10,97,1103,1183,0%
11722,Newport (NSW),9030,1114,,7831,10,95,,NSW,2367,10,93,1018,1179,0%
11723,Newrybar,462,1058,,6546,8,80,,NSW,1946,8,76,1058,1058,0%
11724,Newtown (NSW),14158,1086,,7335,9,89,,NSW,2210,9,87,948,1151,3%
11725,Niagara Park,2814,988,,3743,5,46,,NSW,1151,5,45,836,1025,0%
11726,Niangala,141,1032,,5635,7,69,,NSW,1703,7,67,1032,1032,0%
11727,Nimbin,1667,865,,590,1,8,,NSW,156,1,7,762,931,0%
11728,Nimmitabel,224,873,,673,1,9,,NSW,182,1,8,873,873,0%
11729,Nobbys Creek,276,978,,3315,5,41,,NSW,1029,5,41,978,978,0%
11730,Norah Head,1090,1015,,4863,6,59,,NSW,1499,6,59,986,1045,0%
11731,Noraville,2699,943,,2093,3,26,,NSW,664,3,26,902,998,0%
11732,Nords Wharf,826,1036,,5758,7,70,,NSW,1739,7,68,1031,1038,0%
11733,Normanhurst,5160,1092,,7467,10,91,,NSW,2249,9,88,921,1153,0%
11734,North Albury,5992,879,,747,1,10,,NSW,210,1,9,628,1028,0%
11735,North Arm Cove,421,975,,3189,4,39,,NSW,996,4,39,975,975,0%
11736,North Avoca,1953,1112,,7809,10,95,,NSW,2353,10,92,1093,1124,0%
11737,North Balgowlah,3454,1142,,8112,10,99,,NSW,2487,10,97,1092,1172,0%
11738,North Batemans Bay,543,968,,2920,4,36,,NSW,918,4,36,895,1031,0%
11739,North Boambee Valley,1572,992,,3920,5,48,,NSW,1209,5,48,887,1071,1%
11740,North Bondi,8579,1116,,7856,10,96,,NSW,2380,10,93,1052,1156,0%
11742,North Casino,971,1022,,5185,7,63,,NSW,1585,7,62,1009,1040,0%
11743,North Curl Curl,3540,1120,,7911,10,96,,NSW,2401,10,94,1078,1173,0%
11744,North Dorrigo,306,950,,2340,3,29,,NSW,736,3,29,950,950,0%
11745,North Epping,4407,1138,,8085,10,99,,NSW,2476,10,97,1112,1165,0%
11746,North Gosford,3508,950,,2314,3,29,,NSW,731,3,29,780,1055,0%
11747,North Haven (NSW),1597,859,,548,1,7,,NSW,141,1,6,786,921,0%
11748,North Lambton,3116,990,,3810,5,47,,NSW,1172,5,46,936,1026,0%
11749,North Lismore,799,866,,604,1,8,,NSW,159,1,7,811,986,0%
11750,North Macksville,635,897,,1014,2,13,,NSW,304,2,12,896,899,0%
11751,North Manly,2785,1105,,7708,10,94,,NSW,2320,10,91,1051,1147,0%
11752,North Narooma,578,992,,3909,5,48,,NSW,1205,5,47,987,1002,0%
11753,North Narrabeen,5539,1095,,7539,10,92,,NSW,2268,9,89,1010,1149,0%
11754,North Nowra,5391,973,,3121,4,38,,NSW,979,4,39,887,1029,0%
11755,North Parramatta,12594,1005,,4444,6,54,,NSW,1356,6,53,853,1093,4%
11756,North Richmond,4602,1007,,4515,6,55,,NSW,1382,6,54,925,1084,0%
11757,North Rocks,7628,1116,,7863,10,96,,NSW,2383,10,93,1058,1167,0%
11758,North Rothbury,838,1023,,5218,7,64,,NSW,1595,7,63,993,1070,0%
11759,North Ryde,10122,1071,,6941,9,85,,NSW,2084,9,82,1002,1124,3%
11760,North Shore (NSW),381,987,,3676,5,45,,NSW,1133,5,45,987,987,0%
11761,North St Marys,3688,847,,464,1,6,,NSW,116,1,5,781,904,0%
11762,North Star,421,1023,,5210,7,64,,NSW,1592,7,63,1023,1023,0%
11763,North Strathfield,4441,1063,,6692,9,82,,NSW,2003,8,79,1024,1086,1%
11764,North Sydney,6262,1111,,7797,10,95,,NSW,2349,10,92,1054,1159,0%
11765,North Tamworth,4096,951,,2371,3,29,,NSW,749,3,30,848,1083,0%
11766,North Tumbulgum,303,1014,,4839,6,59,,NSW,1494,6,59,1014,1014,0%
11767,North Turramurra,3974,1133,,8046,10,98,,NSW,2456,10,96,1074,1182,0%
11768,North Wagga Wagga,738,970,,3005,4,37,,NSW,943,4,37,941,1071,0%
11769,North Wahroonga,1884,1172,,8234,10,100,,NSW,2557,10,100,1154,1183,0%
11770,North Willoughby,3905,1099,,7612,10,93,,NSW,2290,9,90,1053,1164,0%
11771,North Wollongong,2268,1012,,4726,6,58,,NSW,1454,6,57,989,1051,21%
11772,North Yeoval,96,879,,746,1,10,,NSW,209,1,9,879,879,0%
11773,Northbridge (NSW),5928,1156,,8187,10,100,,NSW,2527,10,99,1052,1192,0%
11774,Northmead,10224,1047,,6168,8,75,,NSW,1851,8,73,908,1173,0%
11775,Northwood (NSW),915,1189,,8244,10,100,,NSW,2562,10,100,1187,1191,0%
11776,Nowendoc,141,1028,,5434,7,66,,NSW,1647,7,65,1028,1028,0%
11777,Nowra,9264,824,,342,1,5,,NSW,75,1,3,535,993,0%
11778,Nowra Hill,1838,1032,,5622,7,69,,NSW,1698,7,67,1014,1083,13%
11779,Nulkaba,549,1059,,6564,8,80,,NSW,1952,8,77,1059,1059,0%
11780,Nullamanna,413,957,,2543,4,31,,NSW,796,4,32,957,957,0%
11781,Numbugga,176,993,,3926,5,48,,NSW,1210,5,48,993,993,0%
11782,Numeralla,364,984,,3578,5,44,,NSW,1105,5,44,984,984,0%
11783,Numulgi,260,990,,3816,5,47,,NSW,1174,5,46,990,990,0%
11784,Nunderi,672,1033,,5654,7,69,,NSW,1710,7,67,972,1059,0%
11785,Nundle,598,895,,980,2,12,,NSW,296,2,12,853,929,0%
11788,Nymboida,300,891,,911,2,12,,NSW,274,2,11,891,891,0%
11789,Nyngan,2388,921,,1509,2,19,,NSW,474,2,19,869,1059,0%
11790,O'Connell (NSW),645,1061,,6631,9,81,,NSW,1979,8,78,1050,1067,0%
11791,Oak Flats,6308,955,,2494,4,31,,NSW,786,4,31,897,1030,0%
11792,Oakdale (NSW),1908,988,,3733,5,46,,NSW,1146,5,45,943,1041,0%
11793,Oakhampton,590,1085,,7310,9,89,,NSW,2199,9,86,1085,1085,0%
11794,Oakhurst (NSW),6940,984,,3571,5,44,,NSW,1102,5,43,911,1083,0%
11795,Oaklands,239,874,,682,1,9,,NSW,186,1,8,874,874,0%
11796,Oakville,1845,1065,,6752,9,82,,NSW,2022,8,79,1038,1078,0%
11797,Oaky Park,332,891,,915,2,12,,NSW,277,2,11,891,891,0%
11798,Oatlands (NSW),5328,1086,,7334,9,89,,NSW,2209,9,87,912,1127,0%
11799,Oatley,10096,1105,,7705,10,94,,NSW,2318,10,91,1014,1161,0%
11800,Oberon,3164,924,,1572,2,20,,NSW,498,2,20,773,1023,0%
11801,Obley,355,1068,,6862,9,84,,NSW,2059,9,81,1068,1068,0%
11802,Ocean Shores,4868,966,,2879,4,35,,NSW,906,4,36,921,1052,0%
11803,Old Bar,4281,938,,1986,3,25,,NSW,628,3,25,850,996,0%
11804,Old Bonalbo,272,945,,2184,3,27,,NSW,695,3,28,945,945,0%
11805,Old Erowal Bay,947,872,,659,1,8,,NSW,176,1,7,839,900,0%
11806,Old Grevillia,216,902,,1122,2,14,,NSW,347,2,14,902,902,0%
11807,Old Guildford,2593,888,,866,2,11,,NSW,253,1,10,841,918,0%
11808,Old Junee,529,1068,,6860,9,84,,NSW,2058,9,81,1068,1068,0%
11809,Old Toongabbie,2678,1050,,6267,8,76,,NSW,1874,8,74,1027,1090,0%
11810,One Mile (NSW),276,1112,,7811,10,95,,NSW,2355,10,92,1112,1112,0%
11811,Ootha,91,996,,4060,5,50,,NSW,1254,5,49,996,996,0%
11812,Ophir,149,1011,,4696,6,57,,NSW,1443,6,57,1011,1011,0%
11813,Oran Park,196,1064,,6731,9,82,,NSW,2015,8,79,1064,1064,0%
11814,Orange,35996,967,,2880,4,35,,NSW,907,4,36,665,1152,0%
11815,Orangeville,1104,1112,,7800,10,95,,NSW,2350,10,92,1094,1125,0%
11816,Orchard Hills,1911,1065,,6746,9,82,,NSW,2019,8,79,993,1125,0%
11817,Orient Point,651,888,,879,2,11,,NSW,257,2,11,633,936,0%
11818,Osterley (NSW),245,1040,,5928,8,72,,NSW,1781,7,70,1040,1040,0%
11819,Otford,285,1115,,7850,10,96,,NSW,2379,10,93,1115,1115,0%
11820,Oura,477,1086,,7328,9,89,,NSW,2208,9,87,1086,1086,0%
11821,Ourimbah,4156,1030,,5531,7,68,,NSW,1674,7,66,950,1097,0%
11822,Oxford Falls,445,1071,,6930,9,85,,NSW,2080,9,82,1056,1091,0%
11823,Oxley Island,300,1010,,4670,6,57,,NSW,1435,6,56,1010,1010,0%
11824,Oxley Park,2925,900,,1076,2,14,,NSW,325,2,13,878,932,0%
11825,Oxley Vale,3341,939,,2011,3,25,,NSW,634,3,25,695,1032,0%
11826,Oyster Bay,5429,1123,,7954,10,97,,NSW,2418,10,95,1043,1166,0%
11827,Paddington (NSW),12151,1120,,7899,10,96,,NSW,2395,10,94,1041,1179,0%
11828,Paddys River (Wingecarribee - NSW),201,995,,4025,5,49,,NSW,1245,5,49,995,995,0%
11829,Padstow,12703,1004,,4412,6,54,,NSW,1353,6,53,906,1065,0%
11830,Padstow Heights,3490,1054,,6399,8,78,,NSW,1908,8,75,956,1107,0%
11831,Pagewood,3644,1041,,5974,8,73,,NSW,1795,8,71,945,1116,0%
11832,Pallamallawa,492,954,,2476,4,31,,NSW,782,4,31,868,1044,0%
11833,Palm Beach (NSW),1601,1123,,7952,10,97,,NSW,2417,10,95,1112,1130,0%
11834,Palmers Island,478,944,,2141,3,26,,NSW,680,3,27,944,944,0%
11835,Pambula,864,913,,1329,2,17,,NSW,412,2,17,835,967,0%
11836,Pambula Beach,662,1012,,4723,6,58,,NSW,1453,6,57,1000,1022,0%
11837,Pampoolah,366,984,,3541,5,43,,NSW,1088,5,43,984,984,0%
11838,Panania,11471,1012,,4755,6,58,,NSW,1464,6,58,909,1089,0%
11839,Parkes (NSW),11263,936,,1936,3,24,,NSW,613,3,24,743,1041,0%
11840,Parkesbourne,351,1055,,6432,8,78,,NSW,1917,8,75,1055,1055,0%
11841,Parklea,3458,1112,,7813,10,95,,NSW,2356,10,92,1070,1142,21%
11842,Parkville (NSW),323,1003,,4365,6,53,,NSW,1336,6,53,1003,1003,0%
11843,Parma,320,1047,,6191,8,76,,NSW,1858,8,73,1047,1047,0%
11844,Parramatta,19763,1003,,4344,6,53,,NSW,1332,6,52,906,1076,0%
11845,Parraweena,245,1000,,4234,6,52,,NSW,1297,6,51,1000,1000,0%
11846,Paterson (NSW),801,1031,,5581,7,68,,NSW,1684,7,66,987,1069,0%
11847,Patonga,202,962,,2729,4,34,,NSW,855,4,34,962,962,0%
11848,Paxton,848,900,,1078,2,14,,NSW,326,2,13,841,980,0%
11849,Peak Hill (NSW),1149,863,,577,1,7,,NSW,153,1,6,761,971,0%
11850,Peakhurst,9905,1013,,4784,6,58,,NSW,1473,6,58,712,1114,0%
11851,Peakhurst Heights,2324,1070,,6914,9,84,,NSW,2077,9,82,1035,1111,0%
11852,Pearl Beach,513,1058,,6554,8,80,,NSW,1949,8,77,1058,1058,0%
11853,Peats Ridge,328,1006,,4464,6,55,,NSW,1364,6,54,1006,1006,0%
11854,Peel,553,1039,,5863,8,72,,NSW,1760,7,69,1039,1039,0%
11855,Pelaw Main,1030,874,,683,1,9,,NSW,187,1,8,864,883,0%
11856,Pelican (NSW),841,952,,2415,3,30,,NSW,764,3,30,929,975,0%
11857,Pembrooke,148,995,,4019,5,49,,NSW,1243,5,49,995,995,0%
11858,Pemulwuy,3015,1163,,8211,10,100,,NSW,2541,10,100,1104,1205,0%
11859,Pendle Hill,6660,967,,2891,4,36,,NSW,910,4,36,770,1045,0%
11860,Pennant Hills,7043,1113,,7815,10,95,,NSW,2357,10,92,1040,1211,0%
11861,Penrith,11804,916,,1403,2,18,,NSW,435,2,17,785,1082,0%
11862,Penrose (Wingecarribee - NSW),283,995,,4008,5,49,,NSW,1239,5,49,995,995,0%
11863,Penrose (Wollongong - NSW),1394,926,,1626,2,20,,NSW,515,3,21,859,978,0%
11864,Penshurst (NSW),11692,1017,,4985,7,61,,NSW,1529,6,60,925,1102,0%
11865,Perthville,820,1021,,5142,7,63,,NSW,1575,7,62,1008,1038,0%
11866,Petersham,7530,1058,,6556,8,80,,NSW,1950,8,77,888,1120,0%
11867,Pheasants Nest,594,1048,,6201,8,76,,NSW,1859,8,73,1041,1058,0%
11868,Phegans Bay,440,1063,,6711,9,82,,NSW,2008,8,79,1063,1063,0%
11869,Phillip Bay,639,1049,,6253,8,76,,NSW,1869,8,73,1024,1084,0%
11870,Piallamore,220,1060,,6599,8,80,,NSW,1966,8,77,1060,1060,0%
11871,Piallaway,237,1052,,6349,8,77,,NSW,1898,8,75,1052,1052,0%
11872,Piambong,381,1023,,5221,7,64,,NSW,1597,7,63,1023,1023,0%
11873,Picketts Valley,269,1127,,7999,10,97,,NSW,2435,10,95,1127,1127,0%
11874,Picnic Point,5613,1087,,7364,9,90,,NSW,2220,9,87,1039,1118,0%
11875,Picton (NSW),4590,1046,,6136,8,75,,NSW,1841,8,72,957,1188,0%
11876,Piggabeen,327,1015,,4870,6,60,,NSW,1503,6,59,1015,1015,0%
11877,Pillar Valley,348,893,,948,2,12,,NSW,285,2,12,893,893,0%
11878,Pimlico (NSW),453,1001,,4269,6,52,,NSW,1303,6,51,1001,1001,0%
11879,Pindimar,229,928,,1707,3,21,,NSW,540,3,22,928,928,0%
11880,Pine Ridge,290,1026,,5372,7,66,,NSW,1630,7,64,1026,1026,0%
11882,Pitnacree,42,1030,,5521,7,67,,NSW,1671,7,66,1030,1030,0%
11883,Pitt Town,1957,1070,,6926,9,84,,NSW,2078,9,82,1037,1116,0%
11884,Pleasant Hills,306,1056,,6456,8,79,,NSW,1919,8,75,1056,1056,0%
11885,Pleasure Point,298,1143,,8121,10,99,,NSW,2492,10,98,1143,1143,0%
11886,Plumpton (NSW),8251,999,,4197,6,51,,NSW,1290,6,51,916,1075,0%
11887,Point Clare,3811,1009,,4616,6,56,,NSW,1416,6,56,933,1098,0%
11888,Point Frederick,1774,1014,,4814,6,59,,NSW,1486,6,58,910,1162,0%
11889,Point Piper,1408,1136,,8063,10,98,,NSW,2462,10,97,1128,1150,0%
11891,Pokolbin,701,1099,,7608,10,93,,NSW,2287,9,90,1062,1132,0%
11893,Pomona (NSW),137,972,,3090,4,38,,NSW,970,4,38,972,972,0%
11894,Pooncarie,326,992,,3903,5,48,,NSW,1203,5,47,992,992,0%
11896,Port Hacking,1228,1155,,8181,10,100,,NSW,2523,10,99,1141,1173,0%
11897,Port Kembla,4875,881,,765,1,10,,NSW,219,1,9,752,1010,0%
11898,Port Macquarie,41516,965,,2825,4,35,,NSW,889,4,35,668,1126,0%
11899,Porters Retreat,255,977,,3271,4,40,,NSW,1018,4,40,977,977,0%
11900,Portland (NSW),2308,902,,1112,2,14,,NSW,343,2,14,806,1029,0%
11902,Possum Creek,278,1011,,4703,6,58,,NSW,1448,6,57,1011,1011,0%
11903,Potato Point,269,1014,,4837,6,59,,NSW,1493,6,59,1014,1014,0%
11905,Potts Point,6856,1061,,6657,9,81,,NSW,1992,8,78,971,1151,6%
11906,Pottsville,5734,991,,3853,5,47,,NSW,1187,5,47,887,1075,0%
11907,Prairiewood,3009,946,,2204,3,27,,NSW,701,3,28,844,1059,0%
11908,Premer,233,959,,2603,4,32,,NSW,811,4,32,959,959,0%
11909,Prestons,14441,1060,,6609,9,81,,NSW,1971,8,77,903,1119,0%
11910,Pretty Beach (Gosford - NSW),531,1049,,6259,8,76,,NSW,1873,8,74,1049,1049,0%
11911,Primbee,1583,926,,1629,2,20,,NSW,517,3,21,891,975,0%
11912,Primrose Valley,279,1094,,7522,10,92,,NSW,2263,9,89,1094,1094,0%
11913,Prospect (NSW),4614,1031,,5582,7,68,,NSW,1685,7,66,970,1071,0%
11915,Pumpenbil,440,911,,1288,2,16,,NSW,398,2,16,911,911,0%
11916,Punchbowl (Canterbury - NSW),18417,881,,769,1,10,,NSW,220,1,9,700,979,0%
11917,Purfleet,157,532,,16,1,1,,NSW,4,1,1,532,532,0%
11918,Putney,4082,1126,,7980,10,97,,NSW,2428,10,95,1101,1151,0%
11919,Putta Bucca,294,1094,,7518,10,92,,NSW,2262,9,89,1094,1094,0%
11920,Putty,320,931,,1784,3,22,,NSW,567,3,23,931,931,0%
11921,Pymble,10585,1165,,8219,10,100,,NSW,2545,10,100,1123,1214,0%
11922,Pyree,259,1034,,5706,7,70,,NSW,1724,7,68,1034,1034,0%
11923,Pyrmont,11625,1084,,7277,9,89,,NSW,2186,9,86,828,1162,0%
11924,Quaama,159,929,,1720,3,21,,NSW,545,3,22,929,929,0%
11925,Quakers Hill,26165,1046,,6129,8,75,,NSW,1837,8,72,773,1142,0%
11926,Quambone,249,973,,3111,4,38,,NSW,977,4,39,973,973,0%
11927,Quandialla,350,960,,2668,4,33,,NSW,831,4,33,960,960,0%
11928,Queanbeyan,5780,983,,3509,5,43,,NSW,1082,5,43,896,1022,0%
11929,Queanbeyan East,3771,1003,,4377,6,54,,NSW,1345,6,53,926,1095,1%
11930,Queanbeyan West,3149,1017,,4951,7,61,,NSW,1520,6,60,834,1107,1%
11931,Queens Park (NSW),2938,1121,,7931,10,97,,NSW,2410,10,94,1076,1159,0%
11932,Queenscliff (NSW),3212,1121,,7927,10,97,,NSW,2408,10,94,1098,1146,0%
11933,Quialigo,579,1030,,5544,7,68,,NSW,1676,7,66,1030,1030,0%
11934,Quirindi,3531,919,,1464,2,18,,NSW,457,2,18,832,1037,0%
11935,Quorrobolong,742,1040,,5918,8,72,,NSW,1777,7,70,1031,1054,0%
11936,Raby,5983,1014,,4809,6,59,,NSW,1484,6,58,967,1072,0%
11937,Raglan (NSW),1079,986,,3631,5,45,,NSW,1119,5,44,969,996,0%
11938,Rainbow Flat,667,1003,,4373,6,54,,NSW,1342,6,53,984,1012,0%
11939,Raleigh,556,996,,4040,5,49,,NSW,1248,5,49,980,1001,0%
11940,Ramornie,332,918,,1454,2,18,,NSW,453,2,18,918,918,0%
11941,Ramsgate,904,1029,,5484,7,67,,NSW,1664,7,65,1024,1034,0%
11942,Ramsgate Beach,1457,1002,,4325,6,53,,NSW,1326,6,52,973,1021,0%
11943,Rand,574,1011,,4676,6,57,,NSW,1436,6,57,1007,1018,0%
11944,Randwick,27744,1093,,7507,10,92,,NSW,2259,9,89,998,1183,0%
11945,Rankin Park,2454,1068,,6859,9,84,,NSW,2057,9,81,1023,1121,0%
11946,Rankins Springs,298,1008,,4561,6,56,,NSW,1401,6,55,1008,1008,0%
11947,Rappville,310,816,,311,1,4,,NSW,65,1,3,816,816,0%
11948,Rathmines,1944,1002,,4309,6,53,,NSW,1317,6,52,951,1042,1%
11950,Ravenswood (NSW),477,813,,302,1,4,,NSW,62,1,3,813,813,0%
11951,Raworth,1226,1090,,7442,10,91,,NSW,2242,9,88,1054,1122,0%
11952,Raymond Terrace,12725,896,,1004,2,13,,NSW,302,2,12,630,1070,0%
11953,Razorback,965,1125,,7974,10,97,,NSW,2424,10,95,1097,1163,0%
11954,Red Head,393,990,,3791,5,46,,NSW,1169,5,46,982,1046,0%
11955,Red Range,605,959,,2621,4,32,,NSW,815,4,32,959,959,0%
11956,Red Rock,310,906,,1193,2,15,,NSW,369,2,15,906,906,0%
11957,Redbank (NSW),392,1028,,5457,7,67,,NSW,1657,7,65,1028,1028,0%
11958,Redbournberry,116,1076,,7108,9,87,,NSW,2136,9,84,1076,1076,0%
11959,Redfern,12038,1012,,4756,6,58,,NSW,1465,6,58,542,1153,0%
11960,Redhead,3454,1027,,5387,7,66,,NSW,1635,7,64,774,1135,0%
11961,Reedy Creek (NSW),397,1075,,7066,9,86,,NSW,2121,9,83,1075,1075,0%
11962,Regents Park (NSW),4505,914,,1365,2,17,,NSW,423,2,17,816,1009,0%
11963,Regentville,618,1016,,4934,6,60,,NSW,1515,6,60,1016,1016,0%
11964,Repton,630,988,,3746,5,46,,NSW,1152,5,45,965,1009,0%
11965,Reserve Creek,211,960,,2670,4,33,,NSW,832,4,33,960,960,0%
11966,Revesby,12941,984,,3574,5,44,,NSW,1103,5,44,877,1060,0%
11967,Revesby Heights,1363,1066,,6807,9,83,,NSW,2041,8,80,1056,1102,0%
11968,Rhodes,5684,1103,,7678,10,94,,NSW,2311,10,91,1054,1122,0%
11969,Richmond (NSW),5280,951,,2361,3,29,,NSW,744,3,30,841,1041,4%
11970,Richmond Hill (NSW),821,1091,,7447,10,91,,NSW,2243,9,88,1050,1113,0%
11971,Richmond Lowlands,221,1023,,5219,7,64,,NSW,1596,7,63,1023,1023,0%
11972,Rileys Hill,225,974,,3137,4,39,,NSW,983,4,39,974,974,0%
11973,Riverside (NSW),252,977,,3275,4,40,,NSW,1020,4,40,977,977,0%
11974,Riverstone,6186,957,,2544,4,31,,NSW,797,4,32,816,1022,0%
11975,Riverview (Gwydir - NSW),124,1047,,6172,8,75,,NSW,1852,8,73,1047,1047,0%
11976,Riverview (Lane Cove - NSW),3161,1171,,8229,10,100,,NSW,2553,10,100,1102,1190,0%
11977,Riverwood,10217,888,,869,2,11,,NSW,255,1,10,536,1010,0%
11978,Robertson (NSW),1848,1030,,5547,7,68,,NSW,1677,7,66,962,1068,0%
11979,Robin Hill,920,1118,,7881,10,96,,NSW,2391,10,94,1110,1128,0%
11980,Rock Flat,109,1044,,6089,8,74,,NSW,1827,8,72,1044,1044,0%
11981,Rock Forest,341,1066,,6779,9,83,,NSW,2031,8,80,1066,1066,0%
11982,Rock Valley,271,986,,3639,5,45,,NSW,1121,5,44,986,986,0%
11983,Rockdale,14023,986,,3634,5,45,,NSW,1120,5,44,884,1063,0%
11984,Rockley,227,930,,1753,3,22,,NSW,556,3,22,930,930,0%
11985,Rocky Point (NSW),276,984,,3545,5,43,,NSW,1089,5,43,984,984,0%
11986,Rocky River (Uralla - NSW),258,955,,2485,4,31,,NSW,784,4,31,955,955,0%
11987,Rodd Point,1300,1106,,7715,10,94,,NSW,2323,10,91,1093,1125,0%
11989,Rooty Hill,13379,970,,3000,4,37,,NSW,941,4,37,865,1104,0%
11990,Ropes Crossing,1478,1078,,7155,9,87,,NSW,2152,9,84,1078,1078,0%
11991,Rose Bay (NSW),9392,1111,,7795,10,95,,NSW,2348,10,92,1054,1175,0%
11992,Rosebank,509,998,,4130,6,51,,NSW,1267,5,50,978,1036,0%
11993,Roseberry Creek,184,842,,426,1,6,,NSW,105,1,5,842,842,0%
11994,Rosebery (NSW),8475,1035,,5728,7,70,,NSW,1733,7,68,904,1125,0%
11995,Rosebrook (NSW),171,1073,,7006,9,85,,NSW,2101,9,82,1073,1073,0%
11996,Rosedale (NSW),231,1031,,5558,7,68,,NSW,1678,7,66,1031,1031,0%
11997,Rosehill (NSW),2635,986,,3661,5,45,,NSW,1129,5,45,892,1026,0%
11998,Roselands,11164,977,,3274,4,40,,NSW,1019,4,40,925,1051,0%
11999,Rosemeadow,7639,922,,1536,2,19,,NSW,485,2,19,480,1044,0%
12000,Roseville,9174,1151,,8167,10,100,,NSW,2513,10,99,1109,1207,0%
12001,Roseville Chase,1599,1163,,8208,10,100,,NSW,2538,10,99,1156,1179,0%
12002,Rosewood (Port Macquarie-Hastings -,343,1012,,4747,6,58,,NSW,1461,6,57,1012,1012,0%
12003,Rosewood (Tumbarumba - NSW),225,912,,1305,2,16,,NSW,404,2,16,912,912,0%
12004,Rossmore (NSW),2415,997,,4097,5,50,,NSW,1261,5,50,955,1037,0%
12005,Rothbury,452,1131,,8029,10,98,,NSW,2447,10,96,1131,1131,0%
12006,Rouchel,296,1044,,6078,8,74,,NSW,1821,8,72,1044,1044,0%
